image,tile,label,r,g,b,h,s,v
53,"(3, 2)",forest,34.8804,45.1102,28.2357,58.4018,97.7254,45.3176
53,"(3, 3)",lake,33.8897,78.2754,137.696,88.2695,193.135,148.3733
53,"(3, 4)",lake,34.9293,81.2085,144.5547,91.2232,188.5294,152.8037
53,"(4, 0)",field,164.7877,146.0624,13.8866,26.0558,232.4891,164.7877
53,"(4, 1)",field,163.507,145.1563,18.5559,26.1344,226.3068,163.5306
53,"(4, 2)",forest,52.1285,58.0461,43.4349,54.8224,73.9997,59.6216
53,"(4, 3)",forest,38.7625,49.887,39.52,67.6159,85.2055,50.9404
53,"(4, 4)",forest,41.7813,54.2104,44.7914,70.5886,87.054,55.6971
54,"(0, 0)",forest,41.9241,52.6265,39.3015,61.4561,87.5048,53.8215
54,"(0, 1)",forest,38.9773,49.6933,36.7588,60.569,82.0633,49.9173
54,"(0, 2)",forest,48.4384,54.3177,44.5539,58.0641,64.4392,55.5595
54,"(0, 3)",field,156.8933,140.0089,21.5131,26.5575,219.2277,158.4274
54,"(0, 4)",grassland,68.2806,109.8677,47.089,50.9094,144.6177,110.4755
54,"(1, 0)",forest,38.6686,49.6733,29.2821,52.1289,106.1591,51.069
54,"(1, 1)",forest,43.0849,49.5832,33.1782,50.2385,97.0387,50.9594
54,"(1, 2)",forest,35.618,45.0642,35.9857,60.9712,97.5512,49.7784
54,"(1, 3)",field,130.5292,117.709,25.1553,29.3502,200.7676,134.2711
54,"(1, 4)",grassland,75.3373,117.8568,36.5021,45.878,175.7168,119.1304
54,"(2, 0)",forest,37.3456,46.3316,27.6788,50.301,104.8959,48.3861
54,"(2, 1)",lake,8.4551,66.3153,155.3699,103.4128,232.7996,157.1247
54,"(2, 2)",home,57.9502,63.6842,60.4014,61.8275,96.8894,74.113
54,"(2, 3)",field,152.8906,135.9216,17.1669,27.868,225.0645,155.102
54,"(2, 4)",grassland,72.5216,109.6613,41.3441,46.6755,160.3226,111.2565
54,"(3, 0)",lake,20.381,78.5647,161.7216,93.4027,232.2754,172.0617
54,"(3, 1)",lake,35.7162,67.9715,117.0243,84.8937,207.7514,134.1608
54,"(3, 2)",field,158.1003,138.6627,19.0964,26.9212,223.8509,158.8633
54,"(3, 3)",field,141.424,121.9152,23.2862,24.5582,208.3468,141.4933
54,"(3, 4)",mine,46.9534,43.5748,32.7152,57.9104,63.1033,48.7263
54,"(4, 0)",lake,13.7798,77.6758,166.4793,99.2387,231.449,171.2576
54,"(4, 1)",lake,4.2916,74.8791,180.2934,107.9628,248.6386,180.3037
54,"(4, 2)",lake,9.1972,73.1426,169.3241,103.2833,237.5857,171.2293
54,"(4, 3)",swamp,89.4147,83.6146,66.6242,23.4857,68.9848,89.477
54,"(4, 4)",mine,51.1792,45.322,34.513,54.5618,68.9854,52.166
55,"(0, 0)",grassland,80.7411,96.4723,30.8306,35.7343,182.828,105.414
55,"(0, 1)",grassland,86.4185,130.2817,36.5624,44.023,185.1157,132.2598
55,"(0, 2)",lake,38.2702,75.1311,124.151,85.0649,209.0574,143.0536
55,"(0, 3)",lake,34.6291,71.8906,124.3607,87.057,215.3862,142.0495
55,"(0, 4)",field,170.1421,149.9006,21.4774,27.6848,225.7384,172.9653
55,"(1, 0)",lake,9.6379,61.2988,139.8286,102.9329,233.8583,142.7189
55,"(1, 1)",forest,52.511,57.4488,32.524,42.7109,121.3818,59.9123
55,"(1, 2)",forest,42.2823,53.4366,36.0464,55.8808,99.1993,56.4185
55,"(1, 3)",mine,56.4355,50.3463,37.7716,55.0579,86.7627,60.6722
55,"(1, 4)",field,170.6647,149.1358,11.0562,26.8324,233.5194,170.6886
55,"(2, 0)",forest,37.1194,51.7407,25.9887,49.7337,130.0224,53.0245
55,"(2, 1)",forest,35.7717,48.112,23.8038,47.9907,124.2211,48.2024
55,"(2, 2)",home,65.2029,68.5197,59.2701,50.6513,65.5149,72.0989
55,"(2, 3)",grassland,83.7852,127.6286,34.4458,45.2548,183.988,127.7538
55,"(2, 4)",field,154.4602,133.2949,27.0278,24.6982,207.0071,154.7862
55,"(3, 0)",field,177.4388,151.8091,8.7993,25.4166,240.9099,177.5316
55,"(3, 1)",swamp,91.8872,81.4243,56.2148,28.3413,112.1707,93.1299
55,"(3, 2)",lake,8.5742,75.6631,163.1296,104.1852,230.8363,164.2509
55,"(3, 3)",grassland,84.9892,133.751,40.5655,47.8328,175.9493,133.8846
55,"(3, 4)",field,170.7172,148.75,16.1133,25.7265,231.1975,170.7478
55,"(4, 0)",grassland,93.7344,106.7703,26.0883,34.276,200.109,118.868
55,"(4, 1)",grassland,88.5499,130.5417,26.5974,42.7631,205.1586,132.0625
55,"(4, 2)",grassland,92.8082,102.585,42.3101,37.0654,171.7194,117.8924
55,"(4, 3)",grassland,77.1424,126.2167,34.5283,46.5282,184.3665,126.2384
55,"(4, 4)",field,166.1045,145.4366,10.4122,25.9998,238.9223,166.1194
56,"(0, 0)",mine,67.3392,48.8326,25.0865,40.9786,128.6264,67.5959
56,"(0, 1)",forest,32.8251,37.6513,16.3511,43.1517,129.4468,38.7486
56,"(0, 2)",lake,40.1284,64.1834,87.4551,78.3135,213.0305,114.183
56,"(0, 3)",lake,3.6871,68.1331,135.7359,103.4896,244.4432,137.7571
56,"(0, 4)",lake,1.8845,68.7531,147.3834,105.7803,250.9027,147.698
56,"(1, 0)",field,166.8754,129.5035,4.5298,25.1865,243.9238,167.8543
56,"(1, 1)",forest,41.6469,46.4103,13.2464,37.7698,164.8556,48.6427
56,"(1, 2)",lake,37.5366,67.5642,102.3704,81.8046,221.7485,127.4051
56,"(1, 3)",lake,7.7196,67.8304,139.4045,103.1172,234.5552,140.5808
56,"(1, 4)",lake,1.9355,69.0554,150.3975,106.5176,251.2144,150.3975
56,"(2, 0)",field,168.4433,137.8079,21.3982,26.5558,219.5626,170.7659
56,"(2, 1)",field,169.3274,134.1625,5.8416,25.1168,239.8363,169.576
56,"(2, 2)",mine,67.4549,55.9122,32.395,39.4901,150.405,78.8735
56,"(2, 3)",lake,7.253,64.2038,135.6308,100.549,232.8033,138.0546
56,"(2, 4)",lake,38.8682,63.9623,93.7407,82.0986,222.461,120.3854
56,"(3, 0)",swamp,90.1848,68.9797,31.2043,25.0378,170.97,91.7782
56,"(3, 1)",swamp,111.6919,92.9054,61.4029,18.2252,117.571,111.6919
56,"(3, 2)",swamp,93.1962,73.3209,41.2506,20.5977,145.2255,93.2079
56,"(3, 3)",forest,54.8282,51.8835,21.2403,30.4355,178.871,59.8947
56,"(3, 4)",forest,37.6125,43.4232,10.1107,37.9861,185.2736,44.3508
56,"(4, 0)",swamp,97.8108,72.3969,32.5274,22.3655,180.1304,99.3245
56,"(4, 1)",swamp,100.6892,82.2815,46.8211,20.0884,148.4066,100.6972
56,"(4, 2)",home,118.1556,90.4504,72.6637,31.2811,106.078,118.1759
56,"(4, 3)",field,164.9439,130.7833,11.0248,26.6002,224.8465,165.2744
56,"(4, 4)",forest,56.8492,52.9235,25.3818,33.6027,152.4088,60.8709
57,"(0, 0)",grassland,82.9368,103.4029,8.2627,36.3642,236.2136,107.1018
57,"(0, 1)",forest,45.6444,42.2653,14.8641,29.3657,185.5796,48.5151
57,"(0, 2)",grassland,68.793,97.1492,11.0207,39.0029,223.3301,97.4374
57,"(0, 3)",grassland,85.5792,108.7978,18.8386,37.2251,210.2936,110.3278
57,"(0, 4)",lake,11.7909,57.8656,125.5963,104.2565,226.4935,128.6405
57,"(1, 0)",grassland,84.4903,106.6808,16.7354,36.4822,214.7101,110.0094
57,"(1, 1)",forest,32.3885,40.9533,4.9513,37.9167,212.2434,41.1274
57,"(1, 2)",grassland,85.5905,82.0216,16.4674,29.1513,212.4783,96.5505
57,"(1, 3)",field,171.8083,134.145,1.4513,23.3417,252.6955,171.8318
57,"(1, 4)",forest,34.2549,42.188,13.5988,40.8987,161.194,42.4657
57,"(2, 0)",grassland,78.5139,101.6113,14.0031,39.0807,228.6076,108.0122
57,"(2, 1)",grassland,79.4731,101.3847,6.8861,36.6986,238.2435,101.5396
57,"(2, 2)",grassland,80.4013,106.4703,12.2584,38.2527,227.6885,106.5136
57,"(2, 3)",field,151.626,118.4969,12.7446,22.4103,230.4996,152.3233
57,"(2, 4)",home,88.7111,87.8894,82.9756,55.0395,53.1399,96.0298
57,"(3, 0)",grassland,84.8363,110.1499,24.738,42.5755,218.6631,114.2138
57,"(3, 1)",swamp,84.7312,69.0372,33.7031,20.334,157.9818,85.7401
57,"(3, 2)",grassland,85.4417,109.5354,27.3491,38.6179,191.8588,110.0481
57,"(3, 3)",field,163.8024,133.5473,19.2112,28.7658,236.5949,171.8217
57,"(3, 4)",field,151.9495,116.2414,18.288,23.0611,218.822,152.1368
57,"(4, 0)",grassland,84.0127,110.1143,16.07,38.8509,216.2936,110.5408
57,"(4, 1)",swamp,86.0467,67.3759,36.1257,20.6165,153.109,86.1841
57,"(4, 2)",grassland,92.1611,87.5095,32.6617,31.9009,169.7482,101.8804
57,"(4, 3)",lake,16.4333,67.8697,126.2722,98.1816,226.1329,134.4417
57,"(4, 4)",lake,16.2525,60.1479,121.5533,102.4496,223.8847,126.5736
58,"(0, 0)",field,171.985,136.9363,14.2326,25.6959,232.1011,173.4357
58,"(0, 1)",swamp,106.0502,88.0012,54.6182,18.8517,119.8387,106.0519
58,"(0, 2)",swamp,83.1333,68.5117,47.6826,22.8971,124.0892,86.0508
58,"(0, 3)",field,168.5409,132.0153,4.001,23.6507,247.2482,169.0578
58,"(0, 4)",home,115.2214,101.9255,52.8286,22.5645,133.5656,115.7587
58,"(1, 0)",mine,60.1015,48.0164,29.4177,40.5922,102.6045,60.197
58,"(1, 1)",mine,59.3058,45.063,24.3691,40.3325,116.6475,59.467
58,"(1, 2)",field,165.3561,127.1168,4.254,24.1471,239.5781,165.386
58,"(1, 3)",field,169.9354,129.9009,1.9502,22.6616,251.9959,169.9354
58,"(1, 4)",forest,48.236,44.6838,17.8905,29.2682,168.6767,50.7738
58,"(2, 0)",mine,51.5618,40.9976,24.4098,43.508,96.8378,51.6467
58,"(2, 1)",field,158.7289,120.456,12.416,21.3886,232.3918,158.729
58,"(2, 2)",field,173.7169,134.9348,3.0922,24.9642,247.8886,174.3807
58,"(2, 3)",forest,44.4689,48.2231,9.9817,38.142,187.0772,52.0058
58,"(2, 4)",forest,37.7242,42.8978,13.4965,38.0392,172.6941,44.64
58,"(3, 0)",lake,13.4818,52.6098,110.1596,101.7053,217.1788,112.8171
58,"(3, 1)",field,175.7622,137.4647,4.1323,24.5025,246.0306,176.3636
58,"(3, 2)",field,177.7325,138.083,2.1548,23.1832,251.1687,177.7873
58,"(3, 3)",field,172.5487,133.7037,3.123,23.1896,249.1021,172.6888
58,"(3, 4)",forest,51.8642,48.2999,20.2871,30.0162,166.0346,54.475
58,"(4, 0)",grassland,87.7936,88.7379,17.7495,31.4868,212.1694,100.8816
58,"(4, 1)",grassland,86.664,87.9529,17.452,34.2946,215.5792,102.7335
58,"(4, 2)",field,161.8583,127.7808,7.8125,25.5068,240.8439,164.3016
58,"(4, 3)",forest,46.417,48.7478,13.4994,36.1586,176.0812,53.0315
58,"(4, 4)",forest,41.9277,48.3934,17.8397,39.3514,166.6246,48.9811
59,"(0, 0)",mine,77.7332,55.5251,27.6012,29.1682,146.776,78.2237
59,"(0, 1)",field,188.4894,147.6869,3.2491,23.5272,249.4351,188.7975
59,"(0, 2)",home,104.9343,100.3689,71.3717,28.5392,95.1277,109.6554
59,"(0, 3)",field,189.197,147.7313,4.5292,23.4076,248.6195,189.4235
59,"(0, 4)",lake,5.8089,65.6373,141.4897,105.5078,244.2843,142.6436
59,"(1, 0)",forest,65.8156,58.0754,17.0051,27.8865,196.4602,70.1122
59,"(1, 1)",field,185.1721,143.6495,3.8662,24.2207,248.8751,186.0682
59,"(1, 2)",lake,46.9824,69.3714,97.5527,83.3353,211.4036,126.4988
59,"(1, 3)",field,187.5181,147.2992,9.9027,24.8575,238.8802,187.5422
59,"(1, 4)",lake,45.2089,70.0804,100.5188,81.0795,213.721,128.6242
59,"(2, 0)",forest,51.4014,55.9143,16.3606,36.6098,178.295,59.143
59,"(2, 1)",field,191.9927,148.5328,5.1272,22.8095,248.1677,191.9933
59,"(2, 2)",field,187.9364,147.9456,9.8785,25.6196,244.4473,191.3378
59,"(2, 3)",field,171.0574,130.2442,12.7541,21.5334,233.9837,171.0575
59,"(2, 4)",lake,7.7821,61.9277,135.7835,103.9252,238.3955,137.8456
59,"(3, 0)",forest,40.502,48.0863,14.3491,37.5228,185.2732,49.1912
59,"(3, 1)",forest,43.3173,45.5618,9.7788,35.704,190.7489,49.7341
59,"(3, 2)",field,139.8598,103.7566,11.6311,20.958,230.6149,139.861
59,"(3, 3)",swamp,89.2702,70.2123,41.8978,17.54,135.8005,89.2702
59,"(3, 4)",lake,2.3632,47.392,119.3795,107.9922,246.2791,119.5233
59,"(4, 0)",forest,24.3644,27.3049,6.6914,36.7123,178.7504,28.5967
59,"(4, 1)",forest,24.7336,28.4133,10.1306,37.1692,160.5919,28.8309
59,"(4, 2)",forest,32.5146,33.1004,11.0959,34.5076,166.9393,35.881
59,"(4, 3)",forest,25.2523,27.4437,8.8623,35.5089,159.2534,28.9902
59,"(4, 4)",lake,28.9637,53.1498,91.8674,86.8786,222.3914,108.5686
60,"(0, 0)",mine,59.0793,44.3934,24.9105,46.8762,116.5227,59.3421
60,"(0, 1)",forest,34.8322,40.6279,18.5602,42.1099,123.8979,41.1795
60,"(0, 2)",lake,40.4812,65.4647,93.9632,80.1363,216.3134,120.2908
60,"(0, 3)",lake,2.9182,68.6221,139.9254,104.4892,246.8127,141.1679
60,"(0, 4)",lake,1.791,68.9336,150.7539,106.4902,251.3224,150.7875
60,"(1, 0)",field,173.2055,135.7772,4.5141,24.1467,247.7158,174.0275
60,"(1, 1)",forest,39.0753,44.4772,14.7334,37.8091,157.2424,45.8723
60,"(1, 2)",lake,37.2823,68.9084,106.0181,82.9779,222.9593,130.7681
60,"(1, 3)",lake,8.082,69.0636,139.9819,102.8808,233.7884,141.2511
60,"(1, 4)",lake,1.7378,70.0491,151.6951,106.4296,251.7801,151.6951
60,"(2, 0)",field,170.9857,139.1368,16.5653,25.7977,227.8142,173.1563
60,"(2, 1)",field,172.6222,136.1781,6.3109,24.6495,239.3655,172.7499
60,"(2, 2)",mine,66.4649,54.2831,31.1216,40.5868,142.7669,75.4755
60,"(2, 3)",lake,7.9928,65.1092,134.8543,99.967,232.0889,137.775
60,"(2, 4)",lake,41.6004,66.606,93.6197,79.9199,222.5606,122.6821
60,"(3, 0)",swamp,89.9581,68.8787,33.1999,24.0332,167.9639,91.3399
60,"(3, 1)",swamp,110.9921,92.4933,62.8287,18.1069,115.1339,110.9921
60,"(3, 2)",swamp,94.3913,73.5642,41.7135,19.8533,145.4452,94.3996
60,"(3, 3)",forest,55.5518,52.1789,20.2213,29.7192,181.6015,60.068
60,"(3, 4)",forest,37.0837,42.9531,8.9254,36.2141,194.6366,44.0108
60,"(4, 0)",swamp,97.8357,71.7655,31.639,20.2804,179.469,98.4815
60,"(4, 1)",swamp,99.0662,80.1706,45.6451,20.1258,150.1505,99.0701
60,"(4, 2)",home,75.538,59.3304,42.0564,32.2496,117.9819,75.751
60,"(4, 3)",field,156.7521,122.5871,9.949,25.7688,225.2256,156.968
60,"(4, 4)",forest,56.9342,52.8302,24.3308,32.4196,156.7236,61.1113
61,"(0, 0)",grassland,82.9504,105.6221,8.533,36.7808,235.9325,107.9173
61,"(0, 1)",forest,43.8688,42.4516,14.7415,30.2528,186.4861,47.0587
61,"(0, 2)",grassland,71.0136,98.5002,11.8403,38.4053,221.0847,99.0232
61,"(0, 3)",grassland,89.3927,110.5253,14.998,36.3246,220.4527,113.5433
61,"(0, 4)",lake,10.1836,59.4749,126.0287,99.0923,235.0485,130.7332
61,"(1, 0)",grassland,87.1841,108.3173,18.1713,36.0882,211.2845,111.858
61,"(1, 1)",forest,34.0439,42.7109,5.0938,37.8697,209.4231,42.9793
61,"(1, 2)",grassland,87.4707,84.0504,16.3897,29.1869,213.9903,99.2349
61,"(1, 3)",field,172.6327,134.4151,1.2724,23.2428,253.1421,172.7301
61,"(1, 4)",forest,44.9674,49.1607,33.2803,59.4169,139.649,55.4705
61,"(2, 0)",grassland,79.6591,103.1444,13.6363,38.9953,230.3902,109.3084
61,"(2, 1)",grassland,81.349,103.1608,7.0774,36.3978,237.5331,103.645
61,"(2, 2)",grassland,82.4573,108.523,12.0719,38.07,228.6579,108.547
61,"(2, 3)",field,150.2249,116.253,11.2256,22.2695,233.2607,151.0782
61,"(2, 4)",home,70.8744,64.4107,41.8256,47.8793,126.1967,75.7947
61,"(3, 0)",grassland,88.0701,112.9046,24.6053,41.7475,217.894,116.6078
61,"(3, 1)",swamp,86.9253,69.9628,34.5522,20.0677,158.8645,87.7902
61,"(3, 2)",grassland,87.34,111.6119,26.4902,38.2578,195.0642,112.1463
61,"(3, 3)",field,162.2836,133.3119,21.3283,30.3962,237.2637,173.0712
61,"(3, 4)",field,156.9363,119.0495,16.2905,22.3592,224.3409,157.0864
61,"(4, 0)",grassland,86.4469,112.9246,14.8533,38.3824,221.5626,113.4421
61,"(4, 1)",swamp,87.9118,68.1765,36.2271,20.0398,156.4022,88.007
61,"(4, 2)",grassland,94.4567,89.0842,32.317,31.8008,172.9617,104.3937
61,"(4, 3)",lake,17.1794,69.3476,126.5036,96.7404,226.7518,135.5976
61,"(4, 4)",lake,13.2373,61.0881,125.2031,102.542,225.1257,127.985
62,"(0, 0)",field,176.2297,138.8321,11.2143,25.1104,236.1563,177.2234
62,"(0, 1)",swamp,106.7824,88.6054,56.205,19.9571,116.7479,106.7948
62,"(0, 2)",swamp,89.814,72.7053,48.9672,19.8735,121.5033,90.6425
62,"(0, 3)",field,172.7447,134.2226,5.0284,22.9597,246.3445,172.7579
62,"(0, 4)",home,82.013,68.5418,26.5948,33.0144,171.2973,83.988
62,"(1, 0)",mine,58.0068,46.3082,28.7666,39.7079,98.1547,58.1053
62,"(1, 1)",mine,64.5549,49.3843,26.5415,39.0004,117.0878,64.7063
62,"(1, 2)",field,171.9463,132.3247,3.8306,24.3295,242.0247,171.9757
62,"(1, 3)",field,175.2321,134.5498,2.3201,22.7629,251.5661,175.2321
62,"(1, 4)",forest,51.3058,46.5923,17.1755,28.4059,175.9683,53.8353
62,"(2, 0)",mine,55.5673,43.5241,24.18,49.4106,102.2543,55.6914
62,"(2, 1)",field,161.1278,122.7448,14.1291,22.1654,229.9649,161.481
62,"(2, 2)",field,180.5187,140.1788,2.9216,24.4301,248.9797,181.0738
62,"(2, 3)",forest,46.328,50.0938,10.799,37.7869,183.3901,53.9984
62,"(2, 4)",forest,39.1508,44.9094,13.867,37.8913,171.5477,46.3298
62,"(3, 0)",lake,14.9885,54.5623,111.1979,100.6455,217.5599,114.7924
62,"(3, 1)",field,184.061,143.8406,3.1975,23.6817,248.9113,184.2657
62,"(3, 2)",field,182.4688,141.9566,2.632,23.2552,250.5629,182.4859
62,"(3, 3)",field,174.6086,135.7886,2.7084,23.4525,249.4949,174.8483
62,"(3, 4)",forest,54.536,51.1778,20.6961,30.0498,171.2585,57.5376
62,"(4, 0)",grassland,90.3457,91.5132,16.892,30.9102,217.0431,103.9029
62,"(4, 1)",grassland,92.3433,93.622,17.6581,33.2338,216.6393,108.6588
62,"(4, 2)",field,170.8747,132.9375,5.5535,23.6748,245.267,172.0634
62,"(4, 3)",forest,48.1566,50.6032,12.4331,35.9467,184.0792,55.3797
62,"(4, 4)",forest,43.2911,50.2596,17.9109,39.15,170.6778,50.9237
63,"(0, 0)",mine,78.6534,56.5217,27.9058,27.0378,148.5532,79.6183
63,"(0, 1)",field,184.9721,143.2224,2.8091,23.0185,250.4593,185.0543
63,"(0, 2)",home,76.4662,69.8123,42.8166,30.777,123.8845,78.8799
63,"(0, 3)",field,190.1442,147.8784,4.5014,23.3447,248.6626,190.4615
63,"(0, 4)",lake,7.6658,68.0798,142.267,105.1073,240.3735,143.4605
63,"(1, 0)",forest,68.9235,59.4575,17.3234,27.5233,197.2813,73.1151
63,"(1, 1)",field,186.6536,143.8427,3.1674,23.3568,248.4866,186.733
63,"(1, 2)",lake,48.6188,69.5615,95.5436,82.5928,208.8278,125.249
63,"(1, 3)",field,188.1734,147.1431,10.2171,24.6022,238.3912,188.208
63,"(1, 4)",lake,47.0022,72.886,103.4997,81.5488,211.8967,131.9511
63,"(2, 0)",forest,51.465,56.6981,18.4117,37.3268,178.4691,60.4364
63,"(2, 1)",field,193.7936,149.9716,5.0699,22.8433,248.3331,193.7996
63,"(2, 2)",field,187.9069,148.5956,12.2229,26.52,243.5591,193.0027
63,"(2, 3)",field,176.0666,133.8264,14.5449,21.6134,231.4222,176.0804
63,"(2, 4)",lake,8.7976,68.1806,143.5709,104.1286,238.2829,145.67
63,"(3, 0)",forest,46.289,53.7166,16.8549,36.6578,184.7721,55.3466
63,"(3, 1)",forest,48.7768,51.2396,9.8285,35.2742,198.2199,55.9423
63,"(3, 2)",field,154.1114,114.6048,13.0158,20.4822,230.5819,154.1136
63,"(3, 3)",swamp,102.8495,79.934,45.1459,17.7935,143.0543,102.8502
63,"(3, 4)",lake,2.7583,53.4963,128.6098,108.4292,245.9991,128.6196
63,"(4, 0)",forest,31.57,33.9373,7.6968,35.9785,180.6486,36.2621
63,"(4, 1)",forest,28.6753,32.6588,10.1812,37.4905,166.2397,33.3012
63,"(4, 2)",forest,36.9987,36.9019,10.6222,34.0348,175.9046,40.6656
63,"(4, 3)",forest,28.0579,29.8277,10.8159,35.6889,156.4134,32.1407
63,"(4, 4)",lake,31.9176,56.3148,94.7802,87.2665,218.8258,111.9065
64,"(0, 0)",forest,39.2172,46.7322,25.8159,49.0432,104.9986,48.2806
64,"(0, 1)",forest,52.4538,53.2906,31.4873,36.5526,107.1723,57.0159
64,"(0, 2)",forest,57.9766,57.3812,32.1385,36.049,114.1702,62.3554
64,"(0, 3)",forest,62.4428,60.6411,32.5039,35.3,117.4971,66.4544
64,"(0, 4)",forest,43.9708,49.4073,22.4434,39.9999,128.2775,51.0017
64,"(1, 0)",forest,37.1995,42.5552,23.3535,45.1897,114.9205,44.807
64,"(1, 1)",field,172.248,137.2264,6.8156,23.6762,244.5687,172.3368
64,"(1, 2)",field,181.5959,144.3897,7.6152,23.5377,244.4138,181.5959
64,"(1, 3)",field,183.5996,145.9785,7.4406,23.5317,244.445,183.5996
64,"(1, 4)",field,163.1002,125.9251,13.163,21.8583,232.0553,163.1002
64,"(2, 0)",forest,47.1066,48.0297,26.3468,35.8031,124.6319,51.7014
64,"(2, 1)",field,176.8855,140.247,8.291,23.3721,243.1506,176.8867
64,"(2, 2)",field,171.4589,136.855,4.3989,24.1483,244.3618,171.6881
64,"(2, 3)",field,167.3337,132.6626,4.6742,24.4138,240.464,167.5146
64,"(2, 4)",field,185.3393,146.2991,2.3971,23.5389,251.5227,185.3393
64,"(3, 0)",forest,37.9784,43.8121,16.6782,40.7945,147.8143,45.355
64,"(3, 1)",field,173.778,137.1281,3.7653,23.6651,248.5203,173.8262
64,"(3, 2)",forest,35.879,45.7847,13.1812,40.6567,173.8837,46.0049
64,"(3, 3)",forest,36.7924,44.7864,15.4797,39.787,157.3624,45.1396
64,"(3, 4)",field,174.1154,134.2277,5.4056,22.4673,245.7772,174.1158
64,"(4, 0)",forest,33.2285,41.0483,15.3193,41.9016,154.0157,41.4891
64,"(4, 1)",forest,37.5883,45.1116,15.2711,38.4934,164.5622,45.5224
64,"(4, 2)",forest,35.8417,43.0644,13.9251,38.7652,168.4743,44.2988
64,"(4, 3)",forest,37.3212,44.5893,17.7486,39.3249,149.789,45.2366
64,"(4, 4)",home,123.1212,96.7341,84.2814,36.6869,85.8696,123.1212
65,"(0, 0)",grassland,85.6529,115.8353,17.9224,38.9385,216.4893,117.7895
65,"(0, 1)",grassland,94.4401,120.1729,33.4252,37.6118,185.9199,121.7614
65,"(0, 2)",lake,13.7416,61.4755,126.2208,98.3521,232.9607,131.7677
65,"(0, 3)",field,166.6368,133.4544,14.7067,26.9469,237.2428,171.4172
65,"(0, 4)",swamp,111.0634,99.7499,79.1883,18.6533,69.3028,111.0634
65,"(1, 0)",forest,48.7249,50.9048,19.5645,33.5629,171.2563,54.8811
65,"(1, 1)",grassland,84.3019,113.833,18.6759,39.04,213.8136,114.2766
65,"(1, 2)",grassland,82.1567,112.5159,17.8743,41.3303,219.181,113.4423
65,"(1, 3)",field,157.7639,123.0672,15.0478,22.2036,227.7933,157.9472
65,"(1, 4)",field,172.472,137.7279,19.2125,23.1602,225.4601,172.4809
65,"(2, 0)",forest,33.3719,41.1135,12.9612,41.0287,166.1185,42.2584
65,"(2, 1)",grassland,87.6506,111.968,19.6899,37.6913,211.0688,112.3095
65,"(2, 2)",grassland,94.7857,92.4479,26.0675,29.6981,194.7062,107.8222
65,"(2, 3)",field,181.8514,144.918,7.0527,23.5917,245.2326,181.8514
65,"(2, 4)",home,95.985,98.2564,95.8429,56.9615,54.4933,107.4899
65,"(3, 0)",lake,9.5075,56.2922,118.7346,102.7013,228.6567,120.2493
65,"(3, 1)",grassland,82.1096,91.5546,36.2736,34.9144,167.0632,100.1319
65,"(3, 2)",grassland,89.7017,98.1685,26.0272,32.8421,195.4202,108.3692
65,"(3, 3)",field,179.8657,144.2821,11.761,23.648,238.5309,179.9962
65,"(3, 4)",field,173.6713,140.4252,20.8453,23.6093,223.7496,174.1975
65,"(4, 0)",lake,8.9769,74.2988,147.569,103.8164,229.7967,148.3283
65,"(4, 1)",grassland,100.0639,101.928,49.0224,33.5851,154.5456,116.9731
65,"(4, 2)",grassland,85.2281,124.7142,33.1526,42.9978,187.2019,124.7396
65,"(4, 3)",grassland,99.0961,130.9475,45.7785,41.2495,163.9721,130.9974
65,"(4, 4)",grassland,91.1937,119.2577,47.7612,41.9005,153.3184,119.7334
66,"(0, 0)",field,162.9459,129.5124,32.6632,23.014,200.8799,163.6905
66,"(0, 1)",field,182.5303,145.2419,25.1111,23.5505,218.9278,182.7126
66,"(0, 2)",field,183.8913,146.5838,22.6879,23.2238,223.0858,183.8914
66,"(0, 3)",field,177.849,139.1747,15.3213,23.3015,231.9308,177.8505
66,"(0, 4)",field,154.0984,121.9605,28.7472,22.6648,203.8498,154.6151
66,"(1, 0)",swamp,113.7453,93.7671,66.0755,17.6731,111.4232,113.7453
66,"(1, 1)",mine,55.4457,45.7618,30.1813,48.1991,81.6831,55.6604
66,"(1, 2)",mine,69.7533,54.5788,32.0932,40.4328,111.0431,69.9327
66,"(1, 3)",mine,56.8083,44.0788,27.3814,51.357,100.4886,57.0649
66,"(1, 4)",mine,54.4643,45.1767,28.9333,56.6598,88.6004,55.2699
66,"(2, 0)",swamp,105.5573,86.1336,56.4233,17.9238,125.8766,105.5573
66,"(2, 1)",mine,60.6031,47.5245,29.5873,48.5321,97.2024,60.7894
66,"(2, 2)",mine,60.3987,47.8272,30.1571,48.3053,95.1011,60.5798
66,"(2, 3)",swamp,95.9033,75.6245,43.8835,20.3643,144.5485,96.0349
66,"(2, 4)",field,176.2932,140.7678,10.005,27.2388,235.8721,176.9649
66,"(3, 0)",swamp,100.7021,80.703,48.4641,19.9302,140.7526,100.8489
66,"(3, 1)",field,189.0165,149.657,5.7724,23.5782,246.9,189.0165
66,"(3, 2)",swamp,110.0767,91.2312,59.2183,18.7754,122.5195,110.0767
66,"(3, 3)",swamp,94.334,75.7209,45.5855,19.524,140.1198,94.5595
66,"(3, 4)",grassland,100.7031,122.827,29.661,38.2212,195.2005,123.2232
66,"(4, 0)",swamp,107.1088,91.291,60.1336,24.0681,125.2624,108.1724
